kmeans_cluster,dbscan_cluster,RUL,RUL_class
0,355,1047.0,Healthy
0,355,1074.0,Healthy
0,-1,1102.0,Healthy
0,-1,1130.0,Healthy
0,-1,1160.0,Healthy
0,-1,1188.0,Healthy
0,354,1590.0,Healthy
0,-1,1243.0,Healthy
0,-1,1268.0,Healthy
0,-1,1295.0,Healthy
0,-1,1351.0,Healthy
0,-1,1615.0,Healthy
0,-1,2920.0,Healthy
0,-1,1667.0,Healthy
0,-1,2442.0,Healthy
0,-1,2411.0,Healthy
0,-1,2356.0,Healthy
0,-1,2328.0,Healthy
0,355,2300.0,Healthy
0,355,2273.0,Healthy
0,-1,2245.0,Healthy
0,-1,2218.0,Healthy
0,-1,2371.0,Healthy
0,-1,2344.0,Healthy
0,-1,2316.0,Healthy
0,350,2289.0,Healthy
0,-1,2261.0,Healthy
0,-1,2580.0,Healthy
0,-1,1719.0,Healthy
0,-1,2469.0,Healthy
0,-1,1642.0,Healthy
0,-1,2497.0,Healthy
0,-1,2549.0,Healthy
0,-1,1691.0,Healthy
0,-1,2948.0,Healthy
0,-1,2893.0,Healthy
0,-1,2868.0,Healthy
0,-1,2841.0,Healthy
0,354,2813.0,Healthy
0,-1,2788.0,Healthy
0,353,2761.0,Healthy
0,353,2733.0,Healthy
0,354,2709.0,Healthy
0,-1,2681.0,Healthy
0,-1,2656.0,Healthy
0,-1,2629.0,Healthy
0,-1,2604.0,Healthy
0,-1,2577.0,Healthy
0,-1,2521.0,Healthy
0,-1,2383.0,Healthy
0,353,6860.0,Healthy
0,-1,4125.0,Healthy
0,-1,3436.0,Healthy
0,-1,3408.0,Healthy
0,-1,6968.0,Healthy
0,-1,6995.0,Healthy
0,-1,7023.0,Healthy
0,-1,7050.0,Healthy
0,-1,7078.0,Healthy
0,-1,4150.0,Healthy
0,-1,3381.0,Healthy
0,-1,6228.0,Healthy
0,-1,3356.0,Healthy
0,-1,6915.0,Healthy
0,-1,3273.0,Healthy
0,353,3246.0,Healthy
0,353,3218.0,Healthy
0,354,3191.0,Healthy
0,-1,3163.0,Healthy
0,-1,3135.0,Healthy
0,-1,3111.0,Healthy
0,-1,3083.0,Healthy
0,-1,3329.0,Healthy
0,350,6256.0,Healthy
0,-1,6283.0,Healthy
0,-1,6311.0,Healthy
0,353,6888.0,Healthy
0,354,6833.0,Healthy
0,-1,6805.0,Healthy
0,-1,6780.0,Healthy
0,-1,6753.0,Healthy
0,-1,6728.0,Healthy
0,-1,6701.0,Healthy
0,-1,6676.0,Healthy
0,-1,6648.0,Healthy
0,-1,6621.0,Healthy
0,-1,6593.0,Healthy
0,-1,6566.0,Healthy
0,-1,6538.0,Healthy
0,-1,6513.0,Healthy
0,-1,6489.0,Healthy
0,-1,6464.0,Healthy
0,355,6440.0,Healthy
0,355,6415.0,Healthy
0,-1,6390.0,Healthy
0,-1,6363.0,Healthy
0,-1,6335.0,Healthy
0,-1,3056.0,Healthy
0,-1,3028.0,Healthy
0,354,3301.0,Healthy
0,-1,2976.0,Healthy
0,350,3304.0,Healthy
0,-1,3331.0,Healthy
0,-1,3359.0,Healthy
0,-1,3386.0,Healthy
0,-1,3411.0,Healthy
0,-1,3438.0,Healthy
0,355,3469.0,Healthy
0,355,3497.0,Healthy
0,-1,3524.0,Healthy
0,-1,3552.0,Healthy
0,-1,3582.0,Healthy
0,-1,3610.0,Healthy
0,-1,3638.0,Healthy
0,-1,3668.0,Healthy
0,-1,3276.0,Healthy
0,-1,3693.0,Healthy
0,-1,3748.0,Healthy
0,-1,3776.0,Healthy
0,-1,3422.0,Healthy
0,-1,3828.0,Healthy
0,-1,3855.0,Healthy
0,-1,3883.0,Healthy
0,354,3911.0,Healthy
0,353,3938.0,Healthy
0,353,3966.0,Healthy
0,-1,3993.0,Healthy
0,354,4018.0,Healthy
0,-1,4046.0,Healthy
0,-1,4073.0,Healthy
0,-1,4101.0,Healthy
0,-1,3720.0,Healthy
0,-1,3003.0,Healthy
0,354,6940.0,Healthy
0,355,2795.0,Healthy
0,-1,2948.0,Healthy
0,-1,2921.0,Healthy
0,-1,2635.0,Healthy
0,-1,2893.0,Healthy
0,-1,2868.0,Healthy
0,-1,2844.0,Healthy
0,-1,2819.0,Healthy
0,-1,2663.0,Healthy
0,350,2604.0,Healthy
0,355,2770.0,Healthy
0,-1,2745.0,Healthy
0,-1,2715.0,Healthy
0,-1,2687.0,Healthy
0,-1,887.0,Healthy
0,-1,1096.0,Healthy
0,-1,68.0,Critical
0,-1,46.0,Critical
0,-1,25.0,Critical
0,-1,0.0,Critical
0,-1,287.0,Low
0,-1,940.0,Healthy
0,-1,5889.0,Healthy
0,-1,5372.0,Healthy
0,-1,5399.0,Healthy
0,-1,5427.0,Healthy
0,-1,5455.0,Healthy
0,-1,5482.0,Healthy
0,-1,5510.0,Healthy
0,-1,5537.0,Healthy
0,-1,7415.0,Healthy
0,-1,7443.0,Healthy
0,-1,7471.0,Healthy
0,-1,7498.0,Healthy
0,-1,7529.0,Healthy
0,-1,860.0,Healthy
0,-1,912.0,Healthy
0,-1,1388.0,Healthy
0,-1,992.0,Healthy
0,-1,120.0,Critical
0,-1,1676.0,Healthy
0,-1,1649.0,Healthy
0,-1,1621.0,Healthy
0,-1,1597.0,Healthy
0,-1,1569.0,Healthy
0,-1,1541.0,Healthy
0,-1,1517.0,Healthy
0,-1,1489.0,Healthy
0,-1,1465.0,Healthy
0,-1,1440.0,Healthy
0,-1,1412.0,Healthy
0,-1,964.0,Healthy
0,-1,1363.0,Healthy
0,-1,1311.0,Healthy
0,-1,1283.0,Healthy
0,-1,1259.0,Healthy
0,-1,1231.0,Healthy
0,356,1207.0,Healthy
0,356,1179.0,Healthy
0,357,1154.0,Healthy
0,357,1127.0,Healthy
0,356,1102.0,Healthy
0,356,1075.0,Healthy
0,-1,1047.0,Healthy
0,-1,1019.0,Healthy
0,-1,1336.0,Healthy
0,-1,148.0,Critical
0,-1,2472.0,Healthy
0,-1,203.0,Low
0,-1,8167.0,Healthy
0,-1,8195.0,Healthy
0,-1,8219.0,Healthy
0,-1,8247.0,Healthy
0,-1,8274.0,Healthy
0,-1,3248.0,Healthy
0,-1,3221.0,Healthy
0,-1,3193.0,Healthy
0,-1,3169.0,Healthy
0,-1,3141.0,Healthy
0,-1,3113.0,Healthy
0,-1,3086.0,Healthy
0,-1,3055.0,Healthy
0,-1,3027.0,Healthy
0,-1,3003.0,Healthy
0,-1,2975.0,Healthy
0,-1,2948.0,Healthy
0,-1,1690.0,Healthy
0,-1,1718.0,Healthy
0,-1,1745.0,Healthy
0,-1,1773.0,Healthy
0,-1,7863.0,Healthy
0,-1,7891.0,Healthy
0,-1,7891.0,Healthy
0,-1,7918.0,Healthy
0,-1,7946.0,Healthy
0,-1,7974.0,Healthy
0,-1,8001.0,Healthy
0,-1,8029.0,Healthy
0,-1,2920.0,Healthy
0,-1,8053.0,Healthy
0,-1,8112.0,Healthy
0,-1,8139.0,Healthy
0,356,1935.0,Healthy
0,-1,1911.0,Healthy
0,-1,1883.0,Healthy
0,-1,1856.0,Healthy
0,-1,1828.0,Healthy
0,-1,1800.0,Healthy
0,-1,8081.0,Healthy
0,-1,2892.0,Healthy
0,-1,2865.0,Healthy
0,-1,2865.0,Healthy
0,-1,5933.0,Healthy
0,-1,5958.0,Healthy
0,-1,5986.0,Healthy
0,-1,6010.0,Healthy
0,-1,6038.0,Healthy
0,-1,6065.0,Healthy
0,-1,6093.0,Healthy
0,-1,6121.0,Healthy
0,-1,5909.0,Healthy
0,-1,6145.0,Healthy
0,-1,6200.0,Healthy
0,-1,2616.0,Healthy
0,-1,2586.0,Healthy
0,-1,2558.0,Healthy
0,-1,2531.0,Healthy
0,-1,2389.0,Healthy
0,-1,2417.0,Healthy
0,-1,2445.0,Healthy
0,-1,6173.0,Healthy
0,-1,7836.0,Healthy
0,-1,5881.0,Healthy
0,-1,5829.0,Healthy
0,-1,2837.0,Healthy
0,-1,2810.0,Healthy
0,356,2782.0,Healthy
0,356,2754.0,Healthy
0,357,2727.0,Healthy
0,357,2699.0,Healthy
0,356,2672.0,Healthy
0,356,2644.0,Healthy
0,-1,5857.0,Healthy
0,-1,5565.0,Healthy
0,356,5617.0,Healthy
0,357,5645.0,Healthy
0,357,5669.0,Healthy
0,356,5697.0,Healthy
0,356,5725.0,Healthy
0,-1,5752.0,Healthy
0,-1,5777.0,Healthy
0,-1,5804.0,Healthy
0,356,5590.0,Healthy
0,356,7808.0,Healthy
0,356,7780.0,Healthy
0,357,7753.0,Healthy
0,-1,832.0,Healthy
0,-1,805.0,Healthy
0,-1,777.0,Medium
0,-1,753.0,Medium
0,-1,725.0,Medium
0,-1,175.0,Low
0,-1,700.0,Medium
0,-1,673.0,Medium
0,-1,645.0,Medium
0,-1,621.0,Medium
0,-1,593.0,Medium
0,-1,568.0,Medium
0,-1,544.0,Medium
0,-1,516.0,Medium
0,-1,492.0,Medium
0,-1,464.0,Medium
0,-1,439.0,Medium
0,-1,412.0,Medium
0,-1,387.0,Low
0,356,360.0,Low
0,356,332.0,Low
0,357,307.0,Low
0,357,283.0,Low
0,356,255.0,Low
0,356,228.0,Low
0,-1,2503.0,Healthy
0,-1,2525.0,Healthy
0,-1,2552.0,Healthy
0,-1,2469.0,Healthy
0,-1,2497.0,Healthy
0,-1,2258.0,Healthy
0,-1,2230.0,Healthy
0,-1,2205.0,Healthy
0,-1,2178.0,Healthy
0,-1,2153.0,Healthy
0,-1,2126.0,Healthy
0,-1,2098.0,Healthy
0,356,2070.0,Healthy
0,356,2043.0,Healthy
0,357,2018.0,Healthy
0,357,1991.0,Healthy
0,-1,2282.0,Healthy
0,356,1963.0,Healthy
0,-1,2334.0,Healthy
0,-1,7584.0,Healthy
0,-1,7612.0,Healthy
0,-1,7642.0,Healthy
0,356,7670.0,Healthy
0,356,7698.0,Healthy
0,357,7725.0,Healthy
0,-1,2310.0,Healthy
0,-1,7557.0,Healthy
0,-1,2362.0,Healthy
0,-1,2390.0,Healthy
0,-1,2414.0,Healthy
0,-1,2442.0,Healthy
0,-1,5295.0,Healthy
0,-1,5270.0,Healthy
0,-1,5319.0,Healthy
0,-1,5246.0,Healthy
0,358,5111.0,Healthy
0,-1,5193.0,Healthy
0,-1,4534.0,Healthy
0,-1,4561.0,Healthy
0,-1,4589.0,Healthy
0,-1,4617.0,Healthy
0,-1,4644.0,Healthy
0,34,4672.0,Healthy
0,358,4702.0,Healthy
0,-1,4758.0,Healthy
0,-1,4785.0,Healthy
0,358,4813.0,Healthy
0,-1,5221.0,Healthy
0,-1,4840.0,Healthy
0,-1,4893.0,Healthy
0,-1,4917.0,Healthy
0,358,4945.0,Healthy
0,-1,4969.0,Healthy
0,-1,5000.0,Healthy
0,-1,5028.0,Healthy
0,-1,5055.0,Healthy
0,-1,5083.0,Healthy
0,-1,5138.0,Healthy
0,-1,5166.0,Healthy
0,-1,4865.0,Healthy
0,-1,4730.0,Healthy
0,-1,1515.0,Healthy
0,-1,2169.0,Healthy
0,-1,4281.0,Healthy
0,-1,4254.0,Healthy
0,-1,4229.0,Healthy
0,-1,4201.0,Healthy
0,-1,4174.0,Healthy
0,-1,4149.0,Healthy
0,358,4125.0,Healthy
0,-1,4100.0,Healthy
0,-1,4075.0,Healthy
0,-1,4051.0,Healthy
0,-1,4023.0,Healthy
0,-1,3999.0,Healthy
0,-1,4309.0,Healthy
0,358,3974.0,Healthy
0,-1,3922.0,Healthy
0,-1,3897.0,Healthy
0,-1,3873.0,Healthy
0,358,3848.0,Healthy
0,-1,3826.0,Healthy
0,-1,3802.0,Healthy
0,-1,3777.0,Healthy
0,358,3753.0,Healthy
0,34,3725.0,Healthy
0,-1,3704.0,Healthy
0,-1,3679.0,Healthy
0,-1,3657.0,Healthy
0,-1,1641.0,Healthy
0,-1,3633.0,Healthy
0,-1,4336.0,Healthy
0,-1,858.0,Healthy
0,-1,1616.0,Healthy
0,-1,1592.0,Healthy
0,-1,1567.0,Healthy
0,-1,1542.0,Healthy
0,-1,1484.0,Healthy
0,358,1459.0,Healthy
0,-1,1432.0,Healthy
0,-1,1404.0,Healthy
0,-1,1374.0,Healthy
0,-1,1346.0,Healthy
0,-1,1315.0,Healthy
0,358,1288.0,Healthy
0,-1,2193.0,Healthy
0,-1,1260.0,Healthy
0,-1,1208.0,Healthy
0,-1,1180.0,Healthy
0,358,1153.0,Healthy
0,-1,1125.0,Healthy
0,-1,1097.0,Healthy
0,-1,1067.0,Healthy
0,358,1039.0,Healthy
0,34,1005.0,Healthy
0,-1,975.0,Healthy
0,-1,944.0,Healthy
0,-1,916.0,Healthy
0,-1,886.0,Healthy
0,-1,1235.0,Healthy
0,-1,3608.0,Healthy
0,-1,3949.0,Healthy
0,-1,1665.0,Healthy
0,-1,1450.0,Healthy
0,-1,1472.0,Healthy
0,-1,1493.0,Healthy
0,-1,1542.0,Healthy
0,34,1567.0,Healthy
0,358,1598.0,Healthy
0,-1,1622.0,Healthy
0,-1,1650.0,Healthy
0,-1,1674.0,Healthy
0,358,1702.0,Healthy
0,-1,1727.0,Healthy
0,-1,1751.0,Healthy
0,-1,1776.0,Healthy
0,-1,1518.0,Healthy
0,358,1831.0,Healthy
0,-1,1803.0,Healthy
0,-1,2117.0,Healthy
0,-1,2141.0,Healthy
0,-1,2064.0,Healthy
0,-1,2040.0,Healthy
0,-1,2012.0,Healthy
0,-1,2092.0,Healthy
0,-1,1960.0,Healthy
0,-1,1932.0,Healthy
0,-1,1908.0,Healthy
0,-1,1880.0,Healthy
0,-1,1856.0,Healthy
0,358,1988.0,Healthy
1,-1,1479.0,Healthy
1,-1,1452.0,Healthy
0,-1,1424.0,Healthy
0,-1,1400.0,Healthy
0,34,1375.0,Healthy
0,-1,1350.0,Healthy
0,-1,2361.0,Healthy
0,-1,2334.0,Healthy
0,-1,2300.0,Healthy
0,-1,2097.0,Healthy
0,-1,2239.0,Healthy
0,-1,2211.0,Healthy
0,-1,2183.0,Healthy
0,-1,2156.0,Healthy
0,-1,2128.0,Healthy
0,-1,2070.0,Healthy
0,-1,2039.0,Healthy
0,359,2012.0,Healthy
0,-1,1984.0,Healthy
0,356,1507.0,Healthy
0,-1,2269.0,Healthy
0,360,1535.0,Healthy
0,-1,1758.0,Healthy
0,-1,1590.0,Healthy
0,-1,2022.0,Healthy
0,-1,1995.0,Healthy
0,-1,1961.0,Healthy
0,-1,1930.0,Healthy
0,-1,1900.0,Healthy
0,-1,1872.0,Healthy
0,-1,1844.0,Healthy
0,-1,1817.0,Healthy
0,-1,1789.0,Healthy
0,361,1962.0,Healthy
0,-1,1731.0,Healthy
0,-1,1700.0,Healthy
0,359,1673.0,Healthy
0,-1,1645.0,Healthy
0,361,1623.0,Healthy
0,361,0.0,Critical
0,56,0.0,Critical
0,56,0.0,Critical
0,-1,0.0,Critical
0,359,0.0,Critical
0,-1,1617.0,Healthy
0,360,1562.0,Healthy
0,361,0.0,Critical
0,-1,1981.0,Healthy
0,56,0.0,Critical
0,-1,2479.0,Healthy
0,-1,2500.0,Healthy
0,-1,2522.0,Healthy
0,-1,2543.0,Healthy
0,-1,2565.0,Healthy
0,-1,2586.0,Healthy
0,-1,0.0,Critical
0,-1,0.0,Critical
0,-1,2611.0,Healthy
0,-1,2614.0,Healthy
0,-1,2632.0,Healthy
0,-1,13036.0,Healthy
0,-1,13002.0,Healthy
0,-1,12965.0,Healthy
0,-1,12931.0,Healthy
0,-1,2457.0,Healthy
0,-1,12901.0,Healthy
0,359,2436.0,Healthy
0,361,2393.0,Healthy
0,34,2006.0,Healthy
0,-1,2030.0,Healthy
0,-1,2055.0,Healthy
1,-1,2083.0,Healthy
1,-1,2107.0,Healthy
0,356,2132.0,Healthy
0,360,2159.0,Healthy
0,360,2184.0,Healthy
0,-1,2205.0,Healthy
0,-1,2182.0,Healthy
0,359,2252.0,Healthy
0,-1,2276.0,Healthy
0,56,2304.0,Healthy
0,56,2334.0,Healthy
0,361,2362.0,Healthy
0,-1,2414.0,Healthy
0,-1,13063.0,Healthy
0,-1,12870.0,Healthy
0,-1,12815.0,Healthy
0,-1,12213.0,Healthy
0,34,12188.0,Healthy
0,-1,12164.0,Healthy
0,34,1714.0,Healthy
0,-1,1739.0,Healthy
0,-1,1763.0,Healthy
1,-1,1791.0,Healthy
1,-1,1818.0,Healthy
0,356,1846.0,Healthy
0,360,1874.0,Healthy
0,360,1901.0,Healthy
0,-1,1929.0,Healthy
0,-1,1956.0,Healthy
0,359,0.0,Critical
0,-1,0.0,Critical
0,-1,12238.0,Healthy
0,-1,12842.0,Healthy
1,-1,12265.0,Healthy
0,356,12323.0,Healthy
0,-1,12784.0,Healthy
0,-1,12756.0,Healthy
0,-1,12726.0,Healthy
0,359,12698.0,Healthy
0,-1,12667.0,Healthy
0,361,12640.0,Healthy
0,361,12606.0,Healthy
0,56,12572.0,Healthy
0,56,12541.0,Healthy
0,-1,12505.0,Healthy
0,359,12471.0,Healthy
0,-1,12434.0,Healthy
0,-1,12406.0,Healthy
0,360,12379.0,Healthy
0,360,12351.0,Healthy
1,-1,12296.0,Healthy
0,56,0.0,Critical
0,-1,1689.0,Healthy
0,356,4735.0,Healthy
0,-1,5217.0,Healthy
0,-1,5214.0,Healthy
0,-1,0.0,Critical
0,-1,0.0,Critical
0,-1,5189.0,Healthy
0,-1,5168.0,Healthy
0,-1,5146.0,Healthy
0,-1,5125.0,Healthy
0,-1,5082.0,Healthy
0,-1,5060.0,Healthy
0,359,5039.0,Healthy
0,-1,5017.0,Healthy
0,361,4996.0,Healthy
0,-1,5235.0,Healthy
0,361,4965.0,Healthy
0,56,4907.0,Healthy
0,-1,4879.0,Healthy
0,359,4855.0,Healthy
0,-1,4785.0,Healthy
0,-1,4808.0,Healthy
0,360,4787.0,Healthy
0,360,4762.0,Healthy
1,-1,4710.0,Healthy
1,-1,4686.0,Healthy
0,-1,4658.0,Healthy
0,-1,4633.0,Healthy
0,34,4609.0,Healthy
0,-1,4584.0,Healthy
0,56,4937.0,Healthy
0,-1,0.0,Critical
0,-1,5103.0,Healthy
0,-1,49.0,Critical
1,-1,129.0,Critical
0,356,153.0,Low
0,360,181.0,Low
0,360,205.0,Low
0,-1,230.0,Low
0,-1,255.0,Low
0,359,279.0,Low
0,-1,310.0,Low
0,56,341.0,Low
0,56,371.0,Low
0,361,402.0,Medium
0,361,433.0,Medium
1,-1,101.0,Critical
0,-1,460.0,Medium
0,-1,509.0,Medium
0,-1,537.0,Medium
0,-1,562.0,Medium
0,-1,807.0,Healthy
0,-1,777.0,Medium
0,-1,749.0,Medium
0,34,24.0,Critical
0,-1,688.0,Medium
0,-1,663.0,Medium
0,-1,638.0,Medium
0,-1,611.0,Medium
0,-1,586.0,Medium
0,359,485.0,Medium
0,-1,73.0,Critical
0,-1,718.0,Medium
0,-1,0.0,Critical
0,-1,141.0,Critical
0,-1,113.0,Critical
0,-1,86.0,Critical
0,-1,58.0,Critical
0,-1,30.0,Critical
0,-1,0.0,Critical
0,-1,11990.0,Healthy
0,362,11963.0,Healthy
0,-1,11935.0,Healthy
0,362,11908.0,Healthy
0,363,4228.0,Healthy
0,362,824.0,Healthy
0,-1,848.0,Healthy
0,362,876.0,Healthy
0,-1,900.0,Healthy
0,-1,925.0,Healthy
0,-1,953.0,Healthy
0,-1,981.0,Healthy
0,-1,1008.0,Healthy
0,-1,1036.0,Healthy
0,-1,1063.0,Healthy
0,-1,1094.0,Healthy
0,-1,1122.0,Healthy
0,-1,1149.0,Healthy
0,363,1174.0,Healthy
0,363,1201.0,Healthy
0,363,1229.0,Healthy
0,363,1254.0,Healthy
0,-1,9209.0,Healthy
0,-1,171.0,Low
0,363,1309.0,Healthy
0,-1,199.0,Low
0,363,254.0,Low
0,-1,4332.0,Healthy
0,-1,4357.0,Healthy
1,-1,4381.0,Healthy
1,-1,4406.0,Healthy
1,-1,4431.0,Healthy
0,-1,4455.0,Healthy
1,-1,4480.0,Healthy
1,-1,4507.0,Healthy
0,-1,4532.0,Healthy
0,-1,4560.0,Healthy
0,363,4252.0,Healthy
0,-1,757.0,Medium
0,-1,727.0,Medium
1,-1,699.0,Medium
1,-1,671.0,Medium
0,-1,644.0,Medium
1,-1,616.0,Medium
1,-1,589.0,Medium
1,-1,558.0,Medium
0,-1,530.0,Medium
0,-1,503.0,Medium
0,-1,475.0,Medium
0,-1,447.0,Medium
0,363,420.0,Medium
0,363,392.0,Low
0,-1,365.0,Low
0,363,337.0,Low
0,363,312.0,Low
0,363,282.0,Low
0,-1,227.0,Low
0,363,1336.0,Healthy
0,-1,1281.0,Healthy
0,-1,1389.0,Healthy
0,-1,1361.0,Healthy
0,362,9182.0,Healthy
0,-1,754.0,Medium
0,-1,727.0,Medium
1,-1,699.0,Medium
1,-1,672.0,Medium
0,-1,644.0,Medium
1,-1,616.0,Medium
1,-1,589.0,Medium
1,-1,558.0,Medium
0,-1,530.0,Medium
0,-1,503.0,Medium
0,-1,475.0,Medium
0,-1,448.0,Medium
0,363,420.0,Medium
0,363,392.0,Low
0,-1,362.0,Low
0,363,334.0,Low
0,363,307.0,Low
0,363,279.0,Low
0,363,251.0,Low
0,-1,224.0,Low
0,-1,196.0,Low
0,-1,169.0,Low
0,-1,138.0,Critical
0,-1,110.0,Critical
0,-1,83.0,Critical
0,-1,55.0,Critical
0,-1,27.0,Critical
0,362,9127.0,Healthy
0,363,4179.0,Healthy
0,-1,9154.0,Healthy
0,363,4132.0,Healthy
0,-1,1413.0,Healthy
0,-1,1438.0,Healthy
1,-1,1465.0,Healthy
1,-1,1496.0,Healthy
1,-1,1524.0,Healthy
0,-1,1551.0,Healthy
1,-1,1579.0,Healthy
1,-1,1607.0,Healthy
0,-1,1634.0,Healthy
0,-1,1662.0,Healthy
0,-1,4203.0,Healthy
0,363,4154.0,Healthy
0,362,16525.0,Healthy
0,-1,4277.0,Healthy
0,-1,3917.0,Healthy
0,362,16580.0,Healthy
0,363,4108.0,Healthy
0,-1,16607.0,Healthy
0,-1,3890.0,Healthy
0,-1,4083.0,Healthy
0,-1,4059.0,Healthy
0,-1,4305.0,Healthy
0,-1,4034.0,Healthy
0,-1,4025.0,Healthy
0,-1,0.0,Critical
0,-1,16552.0,Healthy
0,-1,3945.0,Healthy
0,-1,3979.0,Healthy
0,-1,4383.0,Healthy
0,-1,4432.0,Healthy
1,364,4457.0,Healthy
1,-1,4481.0,Healthy
1,364,4509.0,Healthy
0,-1,4534.0,Healthy
1,-1,4583.0,Healthy
0,-1,4408.0,Healthy
1,364,4558.0,Healthy
0,365,104.0,Critical
0,-1,11880.0,Healthy
0,-1,11171.0,Healthy
0,-1,11199.0,Healthy
0,-1,11226.0,Healthy
0,-1,11251.0,Healthy
0,-1,11279.0,Healthy
0,-1,11306.0,Healthy
0,-1,11331.0,Healthy
0,-1,11355.0,Healthy
0,-1,11383.0,Healthy
1,364,11411.0,Healthy
1,-1,11438.0,Healthy
1,364,11466.0,Healthy
0,-1,11493.0,Healthy
1,364,11518.0,Healthy
1,-1,11546.0,Healthy
0,-1,11576.0,Healthy
0,-1,11604.0,Healthy
0,366,11632.0,Healthy
0,366,11659.0,Healthy
0,366,11687.0,Healthy
0,-1,11714.0,Healthy
0,-1,11742.0,Healthy
0,367,11770.0,Healthy
0,367,11797.0,Healthy
0,367,11825.0,Healthy
0,-1,11852.0,Healthy
0,-1,4358.0,Healthy
0,-1,4607.0,Healthy
0,-1,4331.0,Healthy
0,-1,449.0,Medium
0,-1,4282.0,Healthy
0,-1,8479.0,Healthy
0,-1,8504.0,Healthy
0,-1,8531.0,Healthy
0,-1,8559.0,Healthy
0,-1,8583.0,Healthy
0,-1,8611.0,Healthy
1,364,8639.0,Healthy
1,-1,8666.0,Healthy
1,364,8691.0,Healthy
0,-1,8451.0,Healthy
0,-1,8718.0,Healthy
1,-1,8777.0,Healthy
0,-1,8801.0,Healthy
0,-1,8829.0,Healthy
0,366,8857.0,Healthy
0,366,8884.0,Healthy
0,366,8912.0,Healthy
0,-1,8939.0,Healthy
0,-1,8967.0,Healthy
0,367,8995.0,Healthy
1,364,8746.0,Healthy
0,367,9022.0,Healthy
0,-1,8424.0,Healthy
0,365,11067.0,Healthy
0,-1,4884.0,Healthy
0,-1,4859.0,Healthy
0,367,4832.0,Healthy
0,367,4807.0,Healthy
0,367,4783.0,Healthy
0,-1,4761.0,Healthy
0,-1,4736.0,Healthy
0,366,4712.0,Healthy
0,366,4684.0,Healthy
0,-1,8396.0,Healthy
0,366,4660.0,Healthy
0,-1,10994.0,Healthy
0,-1,11012.0,Healthy
0,-1,11039.0,Healthy
0,-1,8231.0,Healthy
0,-1,8258.0,Healthy
0,365,8286.0,Healthy
0,365,8313.0,Healthy
0,365,8341.0,Healthy
0,-1,8369.0,Healthy
0,-1,4635.0,Healthy
0,-1,4306.0,Healthy
0,367,9050.0,Healthy
0,-1,9102.0,Healthy
0,-1,197.0,Low
0,-1,175.0,Low
0,-1,151.0,Low
0,-1,129.0,Critical
0,365,11091.0,Healthy
0,365,80.0,Critical
0,365,55.0,Critical
0,-1,27.0,Critical
0,-1,0.0,Critical
0,-1,221.0,Low
0,-1,415.0,Medium
0,-1,4085.0,Healthy
0,-1,4112.0,Healthy
0,-1,8197.0,Healthy
0,365,4140.0,Healthy
0,365,4165.0,Healthy
0,365,4189.0,Healthy
0,-1,4214.0,Healthy
0,-1,4236.0,Healthy
0,-1,4260.0,Healthy
0,-1,4500.0,Healthy
0,-1,9077.0,Healthy
0,-1,246.0,Low
0,-1,298.0,Low
0,-1,799.0,Medium
0,-1,774.0,Medium
0,367,747.0,Medium
0,367,722.0,Medium
0,367,698.0,Medium
0,-1,676.0,Medium
0,-1,651.0,Medium
0,366,627.0,Medium
0,366,599.0,Medium
0,-1,273.0,Low
0,366,575.0,Medium
0,-1,522.0,Medium
1,-1,498.0,Medium
1,364,473.0,Medium
0,-1,11144.0,Healthy
1,364,424.0,Medium
1,-1,396.0,Low
1,364,372.0,Low
0,-1,347.0,Low
0,-1,323.0,Low
0,-1,550.0,Medium
0,365,11116.0,Healthy
0,-1,8166.0,Healthy
0,-1,4466.0,Healthy
0,34,3809.0,Healthy
0,-1,0.0,Critical
0,34,3862.0,Healthy
0,362,3889.0,Healthy
0,362,3917.0,Healthy
0,-1,3944.0,Healthy
0,-1,3972.0,Healthy
0,-1,4000.0,Healthy
0,-1,4027.0,Healthy
0,-1,4055.0,Healthy
1,-1,4079.0,Healthy
0,-1,4107.0,Healthy
0,-1,4138.0,Healthy
0,-1,4169.0,Healthy
0,-1,4196.0,Healthy
0,-1,4224.0,Healthy
0,-1,4251.0,Healthy
0,-1,4279.0,Healthy
0,-1,4307.0,Healthy
0,-1,4337.0,Healthy
0,-1,4371.0,Healthy
0,-1,4405.0,Healthy
0,-1,4436.0,Healthy
0,34,10309.0,Healthy
0,-1,0.0,Critical
0,-1,267.0,Low
0,362,10389.0,Healthy
0,-1,117.0,Critical
0,-1,144.0,Critical
0,-1,172.0,Low
0,-1,199.0,Low
0,-1,233.0,Low
0,-1,301.0,Low
0,-1,335.0,Low
0,-1,365.0,Low
0,34,10365.0,Healthy
0,-1,0.0,Critical
0,34,7577.0,Healthy
0,362,7601.0,Healthy
0,362,7629.0,Healthy
0,-1,7653.0,Healthy
0,-1,7681.0,Healthy
0,-1,7706.0,Healthy
0,-1,7733.0,Healthy
0,-1,8136.0,Healthy
0,-1,8105.0,Healthy
0,-1,8071.0,Healthy
0,-1,8037.0,Healthy
0,-1,8004.0,Healthy
0,-1,7976.0,Healthy
0,-1,89.0,Critical
0,-1,7951.0,Healthy
0,-1,7896.0,Healthy
0,-1,7869.0,Healthy
0,-1,7841.0,Healthy
0,-1,7813.0,Healthy
1,-1,7785.0,Healthy
0,-1,7758.0,Healthy
